model,mode,fold,img1,img2,similarity,label
deepface,FF,10,cfp-dataset\Data\Images\481\frontal\03.jpg,cfp-dataset\Data\Images\481\frontal\09.jpg,0.626838,1
deepface,FF,10,cfp-dataset\Data\Images\481\frontal\01.jpg,cfp-dataset\Data\Images\481\frontal\05.jpg,0.832310,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\10.jpg,cfp-dataset\Data\Images\482\frontal\03.jpg,0.752579,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\05.jpg,cfp-dataset\Data\Images\482\frontal\03.jpg,0.635254,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\01.jpg,cfp-dataset\Data\Images\482\frontal\05.jpg,0.711892,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\01.jpg,cfp-dataset\Data\Images\482\frontal\08.jpg,0.654325,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\07.jpg,cfp-dataset\Data\Images\482\frontal\04.jpg,0.859570,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\04.jpg,cfp-dataset\Data\Images\482\frontal\06.jpg,0.753833,1
deepface,FF,10,cfp-dataset\Data\Images\482\frontal\07.jpg,cfp-dataset\Data\Images\482\frontal\08.jpg,0.727850,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\08.jpg,cfp-dataset\Data\Images\483\frontal\09.jpg,0.657429,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\10.jpg,cfp-dataset\Data\Images\483\frontal\03.jpg,0.828097,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\09.jpg,cfp-dataset\Data\Images\483\frontal\10.jpg,0.797928,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\10.jpg,cfp-dataset\Data\Images\483\frontal\04.jpg,0.877693,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\08.jpg,cfp-dataset\Data\Images\483\frontal\03.jpg,0.672318,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\02.jpg,cfp-dataset\Data\Images\483\frontal\01.jpg,0.878341,1
deepface,FF,10,cfp-dataset\Data\Images\483\frontal\10.jpg,cfp-dataset\Data\Images\483\frontal\08.jpg,0.619849,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\03.jpg,cfp-dataset\Data\Images\484\frontal\04.jpg,0.755062,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\10.jpg,cfp-dataset\Data\Images\484\frontal\08.jpg,0.514580,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\03.jpg,cfp-dataset\Data\Images\484\frontal\09.jpg,0.558637,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\04.jpg,cfp-dataset\Data\Images\484\frontal\06.jpg,0.764397,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\02.jpg,cfp-dataset\Data\Images\484\frontal\04.jpg,0.798468,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\01.jpg,cfp-dataset\Data\Images\484\frontal\02.jpg,0.753532,1
deepface,FF,10,cfp-dataset\Data\Images\484\frontal\06.jpg,cfp-dataset\Data\Images\484\frontal\10.jpg,0.574882,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\05.jpg,cfp-dataset\Data\Images\485\frontal\09.jpg,0.797554,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\01.jpg,cfp-dataset\Data\Images\485\frontal\10.jpg,0.835050,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\02.jpg,cfp-dataset\Data\Images\485\frontal\05.jpg,0.799794,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\02.jpg,cfp-dataset\Data\Images\485\frontal\09.jpg,0.801117,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\04.jpg,cfp-dataset\Data\Images\485\frontal\07.jpg,0.923341,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\09.jpg,cfp-dataset\Data\Images\485\frontal\10.jpg,0.832381,1
deepface,FF,10,cfp-dataset\Data\Images\485\frontal\10.jpg,cfp-dataset\Data\Images\485\frontal\04.jpg,0.842353,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\01.jpg,cfp-dataset\Data\Images\486\frontal\06.jpg,0.684966,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\08.jpg,cfp-dataset\Data\Images\486\frontal\03.jpg,0.597084,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\04.jpg,cfp-dataset\Data\Images\486\frontal\09.jpg,0.215953,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\02.jpg,cfp-dataset\Data\Images\486\frontal\10.jpg,0.675858,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\02.jpg,cfp-dataset\Data\Images\486\frontal\03.jpg,0.383973,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\10.jpg,cfp-dataset\Data\Images\486\frontal\03.jpg,0.649884,1
deepface,FF,10,cfp-dataset\Data\Images\486\frontal\05.jpg,cfp-dataset\Data\Images\486\frontal\08.jpg,0.795175,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\08.jpg,cfp-dataset\Data\Images\487\frontal\06.jpg,0.586447,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\07.jpg,cfp-dataset\Data\Images\487\frontal\04.jpg,0.738922,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\01.jpg,cfp-dataset\Data\Images\487\frontal\10.jpg,0.714386,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\04.jpg,cfp-dataset\Data\Images\487\frontal\05.jpg,0.649968,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\08.jpg,cfp-dataset\Data\Images\487\frontal\02.jpg,0.773251,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\04.jpg,cfp-dataset\Data\Images\487\frontal\09.jpg,0.722417,1
deepface,FF,10,cfp-dataset\Data\Images\487\frontal\07.jpg,cfp-dataset\Data\Images\487\frontal\03.jpg,0.629639,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\09.jpg,cfp-dataset\Data\Images\488\frontal\03.jpg,-0.009881,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\09.jpg,cfp-dataset\Data\Images\488\frontal\02.jpg,-0.051970,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\01.jpg,cfp-dataset\Data\Images\488\frontal\04.jpg,0.732500,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\01.jpg,cfp-dataset\Data\Images\488\frontal\03.jpg,0.013753,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\10.jpg,cfp-dataset\Data\Images\488\frontal\05.jpg,0.828533,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\03.jpg,cfp-dataset\Data\Images\488\frontal\01.jpg,0.013753,1
deepface,FF,10,cfp-dataset\Data\Images\488\frontal\05.jpg,cfp-dataset\Data\Images\488\frontal\04.jpg,0.778893,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\03.jpg,cfp-dataset\Data\Images\489\frontal\09.jpg,0.748852,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\05.jpg,cfp-dataset\Data\Images\489\frontal\08.jpg,0.622855,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\10.jpg,cfp-dataset\Data\Images\489\frontal\03.jpg,0.803692,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\03.jpg,cfp-dataset\Data\Images\489\frontal\02.jpg,0.812260,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\08.jpg,cfp-dataset\Data\Images\489\frontal\02.jpg,0.604760,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\07.jpg,cfp-dataset\Data\Images\489\frontal\02.jpg,0.088956,1
deepface,FF,10,cfp-dataset\Data\Images\489\frontal\08.jpg,cfp-dataset\Data\Images\489\frontal\03.jpg,0.655890,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\05.jpg,cfp-dataset\Data\Images\490\frontal\09.jpg,0.669957,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\02.jpg,cfp-dataset\Data\Images\490\frontal\01.jpg,0.838865,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\09.jpg,cfp-dataset\Data\Images\490\frontal\03.jpg,0.621061,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\06.jpg,cfp-dataset\Data\Images\490\frontal\07.jpg,0.639875,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\10.jpg,cfp-dataset\Data\Images\490\frontal\06.jpg,0.818034,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\08.jpg,cfp-dataset\Data\Images\490\frontal\07.jpg,0.759228,1
deepface,FF,10,cfp-dataset\Data\Images\490\frontal\10.jpg,cfp-dataset\Data\Images\490\frontal\07.jpg,0.609798,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\02.jpg,cfp-dataset\Data\Images\491\frontal\09.jpg,0.793914,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\09.jpg,cfp-dataset\Data\Images\491\frontal\06.jpg,0.834618,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\05.jpg,cfp-dataset\Data\Images\491\frontal\07.jpg,0.763663,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\10.jpg,cfp-dataset\Data\Images\491\frontal\01.jpg,0.801852,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\09.jpg,cfp-dataset\Data\Images\491\frontal\01.jpg,0.891967,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\07.jpg,cfp-dataset\Data\Images\491\frontal\08.jpg,0.717388,1
deepface,FF,10,cfp-dataset\Data\Images\491\frontal\04.jpg,cfp-dataset\Data\Images\491\frontal\09.jpg,0.840326,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\10.jpg,cfp-dataset\Data\Images\492\frontal\04.jpg,0.713088,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\02.jpg,cfp-dataset\Data\Images\492\frontal\08.jpg,0.618014,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\06.jpg,cfp-dataset\Data\Images\492\frontal\01.jpg,0.497677,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\06.jpg,cfp-dataset\Data\Images\492\frontal\04.jpg,0.628539,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\01.jpg,cfp-dataset\Data\Images\492\frontal\07.jpg,0.353172,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\01.jpg,cfp-dataset\Data\Images\492\frontal\03.jpg,0.590662,1
deepface,FF,10,cfp-dataset\Data\Images\492\frontal\01.jpg,cfp-dataset\Data\Images\492\frontal\02.jpg,0.428090,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\02.jpg,cfp-dataset\Data\Images\493\frontal\01.jpg,0.163306,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\07.jpg,cfp-dataset\Data\Images\493\frontal\06.jpg,0.258291,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\02.jpg,cfp-dataset\Data\Images\493\frontal\08.jpg,0.233738,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\10.jpg,cfp-dataset\Data\Images\493\frontal\03.jpg,-0.085525,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\09.jpg,cfp-dataset\Data\Images\493\frontal\01.jpg,0.443514,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\05.jpg,cfp-dataset\Data\Images\493\frontal\04.jpg,0.578972,1
deepface,FF,10,cfp-dataset\Data\Images\493\frontal\09.jpg,cfp-dataset\Data\Images\493\frontal\06.jpg,0.276878,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\07.jpg,cfp-dataset\Data\Images\494\frontal\03.jpg,0.843305,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\03.jpg,cfp-dataset\Data\Images\494\frontal\10.jpg,0.742621,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\02.jpg,cfp-dataset\Data\Images\494\frontal\08.jpg,0.776872,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\09.jpg,cfp-dataset\Data\Images\494\frontal\08.jpg,0.873026,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\06.jpg,cfp-dataset\Data\Images\494\frontal\10.jpg,0.667856,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\06.jpg,cfp-dataset\Data\Images\494\frontal\02.jpg,0.627631,1
deepface,FF,10,cfp-dataset\Data\Images\494\frontal\03.jpg,cfp-dataset\Data\Images\494\frontal\07.jpg,0.843305,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\08.jpg,cfp-dataset\Data\Images\495\frontal\04.jpg,0.883005,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\04.jpg,cfp-dataset\Data\Images\495\frontal\03.jpg,0.951131,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\10.jpg,cfp-dataset\Data\Images\495\frontal\09.jpg,0.802610,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\01.jpg,cfp-dataset\Data\Images\495\frontal\08.jpg,0.917515,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\01.jpg,cfp-dataset\Data\Images\495\frontal\03.jpg,0.902003,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\06.jpg,cfp-dataset\Data\Images\495\frontal\02.jpg,0.896472,1
deepface,FF,10,cfp-dataset\Data\Images\495\frontal\05.jpg,cfp-dataset\Data\Images\495\frontal\09.jpg,0.825452,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\07.jpg,cfp-dataset\Data\Images\496\frontal\04.jpg,0.636920,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\10.jpg,cfp-dataset\Data\Images\496\frontal\01.jpg,0.304637,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\01.jpg,cfp-dataset\Data\Images\496\frontal\04.jpg,0.481293,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\07.jpg,cfp-dataset\Data\Images\496\frontal\06.jpg,0.600017,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\10.jpg,cfp-dataset\Data\Images\496\frontal\03.jpg,0.865706,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\10.jpg,cfp-dataset\Data\Images\496\frontal\04.jpg,0.679150,1
deepface,FF,10,cfp-dataset\Data\Images\496\frontal\06.jpg,cfp-dataset\Data\Images\496\frontal\04.jpg,0.489935,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\10.jpg,cfp-dataset\Data\Images\497\frontal\07.jpg,0.448738,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\03.jpg,cfp-dataset\Data\Images\497\frontal\07.jpg,0.760361,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\07.jpg,cfp-dataset\Data\Images\497\frontal\09.jpg,0.560233,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\09.jpg,cfp-dataset\Data\Images\497\frontal\07.jpg,0.560233,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\03.jpg,cfp-dataset\Data\Images\497\frontal\10.jpg,0.510792,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\07.jpg,cfp-dataset\Data\Images\497\frontal\01.jpg,0.376582,1
deepface,FF,10,cfp-dataset\Data\Images\497\frontal\08.jpg,cfp-dataset\Data\Images\497\frontal\04.jpg,0.424299,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\01.jpg,cfp-dataset\Data\Images\498\frontal\04.jpg,0.787376,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\05.jpg,cfp-dataset\Data\Images\498\frontal\09.jpg,0.695076,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\02.jpg,cfp-dataset\Data\Images\498\frontal\10.jpg,0.747232,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\02.jpg,cfp-dataset\Data\Images\498\frontal\08.jpg,0.628179,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\03.jpg,cfp-dataset\Data\Images\498\frontal\07.jpg,0.722981,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\08.jpg,cfp-dataset\Data\Images\498\frontal\09.jpg,0.616189,1
deepface,FF,10,cfp-dataset\Data\Images\498\frontal\06.jpg,cfp-dataset\Data\Images\498\frontal\05.jpg,0.562017,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\07.jpg,cfp-dataset\Data\Images\499\frontal\10.jpg,0.801207,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\09.jpg,cfp-dataset\Data\Images\499\frontal\04.jpg,0.655057,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\03.jpg,cfp-dataset\Data\Images\499\frontal\08.jpg,0.818706,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\10.jpg,cfp-dataset\Data\Images\499\frontal\03.jpg,0.673808,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\01.jpg,cfp-dataset\Data\Images\499\frontal\05.jpg,0.564012,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\08.jpg,cfp-dataset\Data\Images\499\frontal\07.jpg,0.731460,1
deepface,FF,10,cfp-dataset\Data\Images\499\frontal\10.jpg,cfp-dataset\Data\Images\499\frontal\01.jpg,0.601750,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\03.jpg,cfp-dataset\Data\Images\500\frontal\06.jpg,0.490251,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\08.jpg,cfp-dataset\Data\Images\500\frontal\09.jpg,0.707705,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\08.jpg,cfp-dataset\Data\Images\500\frontal\10.jpg,0.563959,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\04.jpg,cfp-dataset\Data\Images\500\frontal\07.jpg,0.428695,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\07.jpg,cfp-dataset\Data\Images\500\frontal\10.jpg,0.202000,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\02.jpg,cfp-dataset\Data\Images\500\frontal\03.jpg,0.325289,1
deepface,FF,10,cfp-dataset\Data\Images\500\frontal\08.jpg,cfp-dataset\Data\Images\500\frontal\07.jpg,0.470150,1
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\10.jpg,cfp-dataset\Data\Images\465\frontal\05.jpg,-0.108147,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\01.jpg,cfp-dataset\Data\Images\479\frontal\09.jpg,-0.086437,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\07.jpg,cfp-dataset\Data\Images\459\frontal\03.jpg,-0.265743,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\08.jpg,cfp-dataset\Data\Images\473\frontal\09.jpg,-0.069301,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\02.jpg,cfp-dataset\Data\Images\454\frontal\07.jpg,0.195459,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\04.jpg,cfp-dataset\Data\Images\467\frontal\01.jpg,-0.288984,0
deepface,FF,10,cfp-dataset\Data\Images\451\frontal\02.jpg,cfp-dataset\Data\Images\477\frontal\09.jpg,0.199532,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\05.jpg,cfp-dataset\Data\Images\485\frontal\06.jpg,0.133191,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\08.jpg,cfp-dataset\Data\Images\455\frontal\02.jpg,-0.057640,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\10.jpg,cfp-dataset\Data\Images\459\frontal\05.jpg,0.276300,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\04.jpg,cfp-dataset\Data\Images\474\frontal\02.jpg,0.339727,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\08.jpg,cfp-dataset\Data\Images\496\frontal\10.jpg,0.063105,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\01.jpg,cfp-dataset\Data\Images\455\frontal\04.jpg,-0.286100,0
deepface,FF,10,cfp-dataset\Data\Images\452\frontal\09.jpg,cfp-dataset\Data\Images\458\frontal\08.jpg,0.058677,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\09.jpg,cfp-dataset\Data\Images\472\frontal\06.jpg,0.026016,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\10.jpg,cfp-dataset\Data\Images\483\frontal\01.jpg,0.213357,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\10.jpg,cfp-dataset\Data\Images\493\frontal\06.jpg,0.265524,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\09.jpg,cfp-dataset\Data\Images\490\frontal\03.jpg,0.276897,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\08.jpg,cfp-dataset\Data\Images\474\frontal\08.jpg,0.196147,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\08.jpg,cfp-dataset\Data\Images\489\frontal\03.jpg,0.152880,0
deepface,FF,10,cfp-dataset\Data\Images\453\frontal\06.jpg,cfp-dataset\Data\Images\480\frontal\05.jpg,-0.040770,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\01.jpg,cfp-dataset\Data\Images\485\frontal\09.jpg,-0.115777,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\10.jpg,cfp-dataset\Data\Images\480\frontal\07.jpg,-0.055681,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\06.jpg,cfp-dataset\Data\Images\495\frontal\09.jpg,-0.000721,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\08.jpg,cfp-dataset\Data\Images\460\frontal\01.jpg,0.097196,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\01.jpg,cfp-dataset\Data\Images\471\frontal\08.jpg,-0.034498,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\02.jpg,cfp-dataset\Data\Images\477\frontal\09.jpg,0.172596,0
deepface,FF,10,cfp-dataset\Data\Images\454\frontal\03.jpg,cfp-dataset\Data\Images\464\frontal\07.jpg,0.289348,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\04.jpg,cfp-dataset\Data\Images\462\frontal\05.jpg,0.032996,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\04.jpg,cfp-dataset\Data\Images\487\frontal\05.jpg,0.028512,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\09.jpg,cfp-dataset\Data\Images\496\frontal\01.jpg,-0.071669,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\09.jpg,cfp-dataset\Data\Images\476\frontal\03.jpg,0.060640,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\10.jpg,cfp-dataset\Data\Images\477\frontal\07.jpg,0.094561,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\08.jpg,cfp-dataset\Data\Images\469\frontal\01.jpg,-0.136854,0
deepface,FF,10,cfp-dataset\Data\Images\455\frontal\03.jpg,cfp-dataset\Data\Images\493\frontal\01.jpg,0.099916,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\04.jpg,cfp-dataset\Data\Images\481\frontal\09.jpg,-0.039234,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\08.jpg,cfp-dataset\Data\Images\465\frontal\10.jpg,0.291851,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\02.jpg,cfp-dataset\Data\Images\490\frontal\01.jpg,-0.019788,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\03.jpg,cfp-dataset\Data\Images\494\frontal\04.jpg,0.091998,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\02.jpg,cfp-dataset\Data\Images\479\frontal\07.jpg,0.035918,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\09.jpg,cfp-dataset\Data\Images\493\frontal\01.jpg,0.114040,0
deepface,FF,10,cfp-dataset\Data\Images\456\frontal\03.jpg,cfp-dataset\Data\Images\489\frontal\05.jpg,0.085910,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\02.jpg,cfp-dataset\Data\Images\499\frontal\06.jpg,0.145394,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\03.jpg,cfp-dataset\Data\Images\491\frontal\06.jpg,-0.201249,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\04.jpg,cfp-dataset\Data\Images\469\frontal\10.jpg,0.383933,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\04.jpg,cfp-dataset\Data\Images\499\frontal\03.jpg,0.169770,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\07.jpg,cfp-dataset\Data\Images\497\frontal\05.jpg,-0.032919,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\01.jpg,cfp-dataset\Data\Images\452\frontal\05.jpg,0.298972,0
deepface,FF,10,cfp-dataset\Data\Images\457\frontal\01.jpg,cfp-dataset\Data\Images\493\frontal\10.jpg,-0.044141,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\06.jpg,cfp-dataset\Data\Images\474\frontal\04.jpg,0.226198,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\05.jpg,cfp-dataset\Data\Images\451\frontal\05.jpg,0.168835,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\01.jpg,cfp-dataset\Data\Images\469\frontal\04.jpg,-0.117275,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\06.jpg,cfp-dataset\Data\Images\466\frontal\09.jpg,0.055496,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\05.jpg,cfp-dataset\Data\Images\459\frontal\02.jpg,0.274637,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\03.jpg,cfp-dataset\Data\Images\488\frontal\02.jpg,0.060224,0
deepface,FF,10,cfp-dataset\Data\Images\458\frontal\08.jpg,cfp-dataset\Data\Images\498\frontal\08.jpg,0.056888,0
deepface,FF,10,cfp-dataset\Data\Images\459\frontal\03.jpg,cfp-dataset\Data\Images\499\frontal\04.jpg,-0.222698,0
deepface,FF,10,cfp-dataset\Data\Images\459\frontal\02.jpg,cfp-dataset\Data\Images\497\frontal\10.jpg,0.026813,0
